ChainName,Address,City,State,Zip,UsRegion,UsDivision,Status,RemodelType,OpenAtEstimated,ClosedAtEstimated,ExplainWindow,SuspectedHashChange
Mud Bay,2410 HARRISON AVE NW,Olympia,WA,98502,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,704 TROSPER RD SW,Tumwater,WA,98512,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,2540 NE 106TH AVE,Hillsboro,OR,97124,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,5500 CORPORATE CENTER LN SE,Lacey,WA,98503,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,11830 NW CEDAR FALLS DR,Portland,OR,97229,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,12186 SW SCHOLLS FERRY RD,Tigard,OR,97223,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,7807 SW NYBERG ST,Tualatin,OR,97062,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,8909 MARTIN WAY E,Lacey,WA,98516,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,3 MONROE PARKWAY,Lake Oswego,OR,97035,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,1616 NW GLISAN ST,Portland,OR,97209,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,3331 N. WILLIAMS AVE,Portland,OR,97227,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,3230 NE BROADWAY,Portland,OR,97232,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,4816 POINT FOSDICK DR,Gig Harbor,WA,98335,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,3804 BRIDGEPORT WAY W,University Place,WA,98466,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,2100A SOUTHEAST 164TH AVE,Vancouver,WA,98683,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,13180 SE 169TH AVE,Happy Valley,OR,97086,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,1022 LAKEWAY DR,Bellingham,WA,98229,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,635 DIVISION AVE,Tacoma,WA,98403,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,2611 CALIFORNIA AVE SW,Seattle,WA,98116,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,5314 15TH AVE NW,Seattle,WA,98107,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,8532 1ST AVE NW,Seattle,WA,98117,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,522 QUEEN ANNE AVE N,Seattle,WA,98109,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,2119 1ST AVE,Seattle,WA,98121,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,1201 N 175TH ST,Shoreline,WA,98133,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,148 SOUTHWEST 148TH ST,Burien,WA,98166,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,231 BROADWAY E,Seattle,WA,98102,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,1514 BROADWAY,Seattle,WA,98122,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,1706 SOUTH 320TH ST,Federal Way,WA,98003,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,4612 25TH AVE NE,Seattle,WA,98105,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,13210 MERIDIAN AVE E,Puyallup,WA,98373,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,11700 MUKILTEO SPEEDWAY,Mukilteo,WA,98275,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,17171 BOTHELL WAY NE,Lake Forest Park,WA,98155,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,2800 196TH ST SW,Lynnwood,WA,98036,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,2750 77TH AVE SE,Mercer Island,WA,98040,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,15105 MAIN ST E,Sumner,WA,98390,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,1018 164TH ST SE,Mill Creek,WA,98012,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,1410 228TH ST SE,Bothell,WA,98021,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,10245 SE 240TH ST,Kent,WA,98031,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,1645 140TH AVE NE,Bellevue,WA,98005,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,8867 161ST AVE NORTHEAST,Redmond,WA,98052,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,1590 NW GILMAN BLVD,Issaquah,WA,98027,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,22830 NE 8TH ST,Sammamish,WA,98074,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,24107 SE KENT KANGLEY RD,Maple Valley,WA,98038,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,110 NW SISEMORE ST. SUITE 130,Bend,OR,97701,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Mud Bay,3331 N. WILLIAMS AVE,Portland,OR,97227,,,CLOSE,,2025-11-14,2025-11-14,First scrape 2017-06-06,False
Mud Bay,110 NW SISEMORE ST. SUITE 130,Bend,OR,97701,,,CLOSE,,2025-11-14,2025-11-14,First scrape 2017-06-06,False
Mud Bay,3331 N WILLIAMS AVE,Portland,OR,97227,,,OPEN,,2025-11-14,,First scrape 2017-12-01,False
Mud Bay,110 NW SISEMORE ST,Bend,OR,97701,,,OPEN,,2025-11-14,,First scrape 2017-12-01,False
Mud Bay,3130 SE HAWTHORNE BLVD,Portland,OR,97214,,,OPEN,,2025-11-14,,First scrape 2018-01-31,False
Mud Bay,3275 NE KILLINGSWORTH ST,Portland,OR,97211,,,OPEN,,2025-11-14,,First scrape 2018-01-31,False
Mud Bay,20520 ROBAL RD,Bend,OR,97701,,,OPEN,,2025-11-14,,First scrape 2018-01-31,False
Mud Bay,HARBOR HILL DR & BORGEN BLVD,Gig Harbor,WA,98332,,,OPEN,,2025-11-14,,First scrape 2018-05-02,False
Mud Bay,425 URBAN PLZ,Kirkland,WA,98033,,,OPEN,,2025-11-14,,First scrape 2018-05-02,False
Mud Bay,17322 140TH AVE SE,Renton,WA,98058,,,OPEN,,2025-11-14,,First scrape 2018-05-02,False
Mud Bay,13212 SE EASTGATE WAY,Bellevue,WA,98005,,,OPEN,,2025-11-14,,First scrape 2018-10-29,False
Mud Bay,525 NINTH ST NW,Salem,OR,97304,,,OPEN,,2025-11-14,,First scrape 2019-01-25,False
Mud Bay,11715 SW BEAVERTON HILLSDALE HWY,Beaverton,OR,97005,,,OPEN,,2025-11-14,,First scrape 2019-01-25,False
Mud Bay,17039 SE 272ND ST,Covington,WA,98042,,,OPEN,,2025-11-14,,First scrape 2019-01-25,False
Mud Bay,16784 SW EDY RD,Sherwood,OR,97140,,,OPEN,,2025-11-14,,First scrape 2019-04-25,False
Mud Bay,29 NW 23RD PL,Portland,OR,97217,,,OPEN,,2025-11-14,,First scrape 2019-04-25,False
Mud Bay,626 HAGGEN DR,Burlington,WA,98233,,,OPEN,,2025-11-14,,First scrape 2019-04-25,False
Mud Bay,29 NW 23RD PL,Portland,OR,97217,,,CLOSE,,2025-11-14,2025-11-14,First scrape 2019-04-25,False
Mud Bay,HARBOR HILL DR & BORGEN BLVD,Gig Harbor,WA,98332,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2018-05-02 -> 2019-04-25,False
Mud Bay,11467 PACIFIC CREST PL NW,Silverdale,WA,98383,,,OPEN,,2025-11-14,,First scrape 2019-07-20,False
Mud Bay,1315 W BAKERVIEW,Bellingham,WA,98226,,,OPEN,,2025-11-14,,First scrape 2019-07-20,False
Mud Bay,19709 HWY 99,Lynnwood,WA,98036,,,OPEN,,2025-11-14,,First scrape 2019-07-20,False
Mud Bay,16784 SW EDY RD,Sherwood,OR,97140,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-04-25 -> 2019-11-07,False
Mud Bay,11467 PACIFIC CREST PL NW,Silverdale,WA,98383,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-07-20 -> 2019-11-07,False
Mud Bay,1315 W BAKERVIEW,Bellingham,WA,98226,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-07-20 -> 2019-11-07,False
Mud Bay,626 HAGGEN DR,Burlington,WA,98233,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-04-25 -> 2019-11-07,False
Mud Bay,19709 HWY 99,Lynnwood,WA,98036,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-07-20 -> 2019-11-07,False
Mud Bay,425 URBAN PLZ,Kirkland,WA,98033,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2018-05-02 -> 2019-11-07,False
Mud Bay,17039 SE 272ND ST,Covington,WA,98042,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-01-25 -> 2019-11-07,False
Mud Bay,16784 SW EDY RD,Sherwood,OR,97140,,,OPEN,,2025-11-14,,Scrape 2019-04-25 -> 2019-12-12,False
Mud Bay,425 URBAN PLZ,Kirkland,WA,98033,,,OPEN,,2025-11-14,,Scrape 2018-05-02 -> 2019-12-12,False
Mud Bay,626 HAGGEN DR,Burlington,WA,98233,,,OPEN,,2025-11-14,,Scrape 2019-04-25 -> 2020-01-29,False
Mud Bay,19709 HWY 99,Lynnwood,WA,98036,,,OPEN,,2025-11-14,,Scrape 2019-07-20 -> 2020-01-29,False
Mud Bay,17039 SE 272ND ST,Covington,WA,98042,,,OPEN,,2025-11-14,,Scrape 2019-01-25 -> 2020-03-02,False
Mud Bay,19709 HWY 99,Lynnwood,WA,98036,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-07-20 -> 2020-03-02,False
Mud Bay,1315 W BAKERVIEW,Bellingham,WA,98226,,,OPEN,,2025-11-14,,Scrape 2019-07-20 -> 2020-05-16,False
Mud Bay,11467 PACIFIC CREST PL NW,Silverdale,WA,98383,,,OPEN,,2025-11-14,,Scrape 2019-07-20 -> 2020-07-24,False
Mud Bay,19709 HWY 99,Lynnwood,WA,98036,,,OPEN,,2025-11-14,,Scrape 2019-07-20 -> 2020-07-24,False
Mud Bay,8909 MARTIN WAY E,Lacey,WA,98516,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-06-06 -> 2020-08-24,False
Mud Bay,17322 140TH AVE SE,Renton,WA,98058,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2018-05-02 -> 2020-09-26,False
Mud Bay,6415 12TH AVE NE,Seattle,WA,98115,,,OPEN,,2025-11-14,,First scrape 2020-10-31,False
Mud Bay,728 SHAW RD,Puyallup,WA,98372,,,OPEN,,2025-11-14,,First scrape 2020-10-31,False
Mud Bay,17322 140TH AVE SE,Renton,WA,98058,,,OPEN,,2025-11-14,,Scrape 2018-05-02 -> 2020-10-31,False
Mud Bay,8909 MARTIN WAY E,Lacey,WA,98516,,,OPEN,,2025-11-14,,Scrape 2017-06-06 -> 2020-11-25,False
Mud Bay,8112 SE 13TH,Portland,OR,97202,,,OPEN,,2025-11-14,,First scrape 2021-10-28,False
Mud Bay,13212 SE EASTGATE WAY,Bellevue,WA,98005,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2018-10-29 -> 2021-11-25,False
Mud Bay,2750 77TH AVE SE,Mercer Island,WA,98040,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-06-06 -> 2022-02-08,False
Mud Bay,"2441 76TH AVE SE, 100, MCR",Mercer Island,WA,98040,,,OPEN,,2025-11-14,,First scrape 2022-03-05,False
Mud Bay,1416 HIGHLANDS DR NE,Issaquah,WA,98029,,,OPEN,,2025-11-14,,First scrape 2022-09-15,False
Mud Bay,2410 HARRISON AVE NW,Olympia,WA,98502,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-06-06 -> 2022-09-15,False
Mud Bay,"1001 COOPER POINT RD SW, OLY",Olympia,WA,98502,,,OPEN,,2025-11-14,,First scrape 2022-10-11,False
Mud Bay,"1385 MCVEY AVE, LKO",Lake Oswego,OR,97034,,,OPEN,,2025-11-14,,First scrape 2022-11-29,False
Mud Bay,"1550 NW 9TH ST, SUITE 100",Corvallis,OR,97330,,,OPEN,,2025-11-14,,First scrape 2022-12-24,False
Mud Bay,"2540 KUEBLER BLVD, SUITE 100",Salem,OR,97306,,,OPEN,,2025-11-14,,First scrape 2023-02-18,False
Mud Bay,7215 SW OLSEN RD,Portland,OR,97223,,,OPEN,,2025-11-14,,First scrape 2023-02-18,False
Mud Bay,7215 SW OLSEN RD,Portland,OR,97223,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2023-02-18 -> 2023-04-26,False
Mud Bay,"7221 SW GARDEN HOME RD, 77",Portland,OR,97223,,,OPEN,,2025-11-14,,First scrape 2023-08-10,False
Mud Bay,522 QUEEN ANNE AVE N,Seattle,WA,98109,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-06-06 -> 2023-12-09,False
Mud Bay,"6927 COAL CREEK PKWY SE, 78",Newcastle,WA,98059,,,OPEN,,2025-11-14,,First scrape 2025-03-14,False
Pet Depot,"12423 WILSHIRE BLVD., Suite #B, 1364",West Los Angeles,CA,90025,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"1941 FOOTHILL BLVD, 1355",La Verne,CA,91750,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"31795 RANCHO CALIFORNIA RD, 2194",Temecula,CA,92591,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"2979 S MARKET ST, 1373",Gilbert,AZ,85295,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"200 BORDEAUX BLVD., SUITE B, 2188",Rock Springs,WY,82901,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"556A YELLOWSTONE AVE, 1347",Cody,WY,82414,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"205 ROSS ST, Suite A, 1352",Gillette,WY,82716,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"14618 MEMORIAL DR, 1345",Houston,TX,77079,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"9333 KATY FWY., 1344",Houston,TX,77024,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"70457 HWY 21, Suite 114 & 115, 1368",Covington,LA,70433,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"2197 S. KINNICKINNIC AVE, 1358",Milwaukee,WI,53207,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"291 N. HUBBARDS LN, 1365",Louisville,KY,40207,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"8717 FIELDS ERTEL RD, 1363",Cincinnati,OH,45249,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"11505 KINGSTON PIKE, 2191",Farragut,TN,37934,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"5451 WASHINGTON PIKE, 1361",Knoxville,TN,37918,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"47202 HAYES RD., 1367",Macomb,MI,48044,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"16033 TAMPA PALMS BLVD, 1362",W Tampa,FL,33647,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"27027 STATE RD 56, 2035",Wesley Chapel,FL,33544,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"SUITE #170, 21435 Epicerie Plaza, 2265",Sterling,VA,20164,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"11213 LEE HWY, 1780",Fairfax,VA,22030,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"5202 SIMPSON FERRY RD, 1343",Mechanicsburg,PA,17055,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"416 RENAISSANCE BLVD, 1354",North Brunswick,NJ,,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"271 LIVINGSTON ST, 1349",Northvale,NJ,,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"83 FAUNCE CORNER MALL RD ANN HOPE PLAZA, 1359",North Dartmouth,MA,,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"8 SARAHS WAY ROUTE 6, 1360",Fairhaven,MA,,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"7 N. MARKET ST, 1342",Mashpee,MA,,,,OPEN,,2025-11-14,,First scrape 2017-07-20,False
Pet Depot,"205 ROSS ST, Suite A, 1352",Gillette,WY,82716,,,CLOSE,,2025-11-14,2025-11-14,First scrape 2017-07-20,False
Pet Depot,"47202 HAYES RD., 1367",Macomb,MI,48044,,,CLOSE,,2025-11-14,2025-11-14,First scrape 2017-07-20,False
Pet Depot,"31795 RANCHO CALIFORNIA RD, 2194",Temecula,CA,92591,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-20 -> 2018-02-01,False
Pet Depot,"200 BORDEAUX BLVD., SUITE B, 2188",Rock Springs,WY,82901,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-20 -> 2018-02-01,False
Pet Depot,"9333 KATY FWY., 1344",Houston,TX,77024,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-20 -> 2018-07-30,False
Pet Depot,"12423 WILSHIRE BLVD., Suite #B, 1364",West Los Angeles,CA,90025,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-20 -> 2018-10-29,False
Pet Depot,"609 S MASON RD, 2613",Katy,TX,77450,,,OPEN,,2025-11-14,,First scrape 2019-07-22,False
Pet Depot,"2448 SW CARY PARKWAY, 3707",Cary,NC,27513,,,OPEN,,2025-11-14,,First scrape 2019-07-22,False
Pet Depot,"70457 HWY 21, Suite 114 & 115, 1368",Covington,LA,70433,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-20 -> 2020-01-06,False
Pet Depot,"8717 FIELDS ERTEL RD, 1363",Cincinnati,OH,45249,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-20 -> 2020-01-06,False
Pet Depot,"5451 WASHINGTON PIKE, 1361",Knoxville,TN,37918,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-20 -> 2020-01-06,False
Pet Depot,"4500 WALKER BLVD, 1361",Knoxville,TN,37917,,,OPEN,,2025-11-14,,First scrape 2020-05-16,False
Pet Depot,"416 RENAISSANCE BLVD, 1354",North Brunswick,NJ,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-20 -> 2020-11-18,False
Pet Depot,1941 FOOTHILL BLVD,La Verne,CA,91750,,,OPEN,,2025-11-14,,First scrape 2021-03-04,False
Pet Depot,2979 S MARKET ST,Gilbert,AZ,85295,,,OPEN,,2025-11-14,,First scrape 2021-03-04,False
Pet Depot,70457 HWY 21 SUITE 114 & 115,Covington,LA,90433,,,OPEN,,2025-11-14,,First scrape 2021-03-04,False
Pet Depot,16033 TAMPA PALMS BLVD,W Tampa,FL,33647,,,OPEN,,2025-11-14,,First scrape 2021-03-04,False
Pet Depot,"SUITE #170, 21435 Epicerie Plaza",Sterling,VA,20164,,,OPEN,,2025-11-14,,First scrape 2021-03-04,False
Pet Depot,150 S EASTWOOD DR,Woodstock,IL,60098,,,OPEN,,2025-11-14,,First scrape 2021-05-29,False
Pet Depot,11213 LEE HWY SUITE,N Fairfax,VA,22030,,,OPEN,,2025-11-14,,First scrape 2022-02-15,False
Pet Depot,"200 BORDEAUX BLVD., SUITE B, 2188",Rock Springs,WY,82901,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-20 -> 2022-02-15,False
Pet Depot,70457 HWY 21 SUITE 114 & 115,Covington,LA,90433,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2021-03-04 -> 2022-02-15,False
Pet Depot,"291 N. HUBBARDS LN, 1365",Louisville,KY,40207,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-20 -> 2022-02-15,False
Pet Depot,150 S EASTWOOD DR,Woodstock,IL,60098,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2021-05-29 -> 2023-01-26,False
Pet Depot,350 E WARD ST,Milwaukee,WI,53207,,,OPEN,,2025-11-14,,First scrape 2023-07-03,False
Pet Depot,416 RENAISSANCE BLVD,North Brunswick,NJ,,,,OPEN,,2025-11-14,,First scrape 2023-07-03,False
Pet Depot,7 NORTH MARKET ST,Mashpee,MA,,,,OPEN,,2025-11-14,,First scrape 2023-07-03,False
Pet Depot,7 NORTH MARKET ST,Mashpee,MA,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2023-07-03 -> 2023-09-26,False
Pet Depot,"7 N. MARKET ST, 1342",Mashpee,MA,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-20 -> 2023-09-26,False
Pet Depot,"140 NORTH BUCHANAN ST, SUITE 142, Cambridge City Center",Cambridge,MN,55008,,,OPEN,,2025-11-14,,First scrape 2024-02-27,False
Pet Club Food and Supplies,1935 SANTA ROSA AVE,Santa Rosa,CA,95407,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Pet Club Food and Supplies,508 TAMALPAIS DR,Corte Madera,CA,94925,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Pet Club Food and Supplies,1 CHESTNUT AVE,S.San Francisco,CA,94080,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Pet Club Food and Supplies,1850 S. NORFOLK ST,San Mateo,CA,94403,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Pet Club Food and Supplies,3535 HOLLIS ST,Emeryville,CA,94608,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Pet Club Food and Supplies,5125 BUSINESS CENTER DR,Fairfield,CA,94534,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Pet Club Food and Supplies,27451 HESPERIAN BLVD,Hayward,CA,94545,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Pet Club Food and Supplies,5625 SNELL AVE,San Jose,CA,95123,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Pet Club Food and Supplies,8515 BOND RD,Elk Grove,CA,95624,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Pet Club Food and Supplies,"2344 SUNRISE BLVD, SUITE 3",Rancho Cordova,CA,95670,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Pet Club Food and Supplies,318 N. SUNRISE AVE,Roseville,CA,95661,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Pet Club Food and Supplies,27451 HESPERIAN BLVD,Hayward,CA,94545,,,CLOSE,,2025-11-14,2025-11-14,First scrape 2017-06-06,False
Pet Club Food and Supplies,27451 HESPERIAN BLVD,Hayward,CA,94545,,,OPEN,,2025-11-14,,Scrape 2017-06-06 -> 2017-12-01,False
Pet Club Food and Supplies,20590 HOMESTEAD RD,Cupertino,CA,95014,,,OPEN,,2025-11-14,,First scrape 2019-04-25,False
Pet Club Food and Supplies,1 CHESTNUT AVE,S.San Francisco,CA,94080,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-06-06 -> 2020-01-03,False
Pet Club Food and Supplies,75 COLMA BLVD,Colma,CA,94014,,,OPEN,,2025-11-14,,First scrape 2023-02-16,False
Pet Food Express,"383 S. MCDOWELL BLVD, petaluma",Petaluma,CA,94954,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"912 DIABLO AVE, novato",Novato,CA,94947,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"868 SIR FRANCIS DRAKE, san-anselmo",San Anselmo,CA,94960,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"280 NORTHGATE ONE, san-rafael-terra-linda",San Rafael,CA,94903,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"5800 NAVE DR, novato-hamilton-marketplace",Novato,CA,94949,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"743 EAST BLITHEDALE AVE, mill-valley",Mill Valley,CA,94941,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"1315 LINDA MAR SHOPPING CENTER, pacifica",Pacifica,CA,94044,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"3160 20TH AVE, san-francisco-stonestown",San Francisco,CA,94132,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"500 WEST NAPA ST, sonoma",Sonoma,CA,95476,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"6925 MISSION ST, daly-city",Daly City,CA,94014,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"3150 CALIFORNIA ST, san-francisco-california-st",San Francisco,CA,94115,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"1975 MARKET ST, san-francisco-market-st",San Francisco,CA,94103,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"631 BROADWAY, millbrae",Millbrae,CA,94030,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"261 PARK RD, burlingame",Burlingame,CA,94010,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"11430 SAN PABLO AVE, el-cerrito",El Cerrito,CA,94530,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"1430 FITZGERALD DR, pinole",Pinole,CA,94564,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"3916 BEL AIRE PLAZA, napa",Napa,CA,94558,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"1095 MONROE, albany",Albany,CA,94706,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"1101 UNIVERSITY AVE, berkeley",Berkeley,CA,94702,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"990 EL CAMINO REAL, belmont",Belmont,CA,94002,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"6398 TELEGRAPH AVE, oakland-north",Oakland,CA,94609,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"3868 PIEDMONT AVE, oakland-piedmont",Oakland,CA,94611,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"5108 BROADWAY, oakland-rockridge",Oakland,CA,94611,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"1099 EL CAMINO REAL, redwood-city-sequoia-sta",Redwood City,CA,94063,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"2661 BLANDING AVE, alameda",Alameda,CA,94501,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"372 WOODSIDE PLAZA, redwood-city",Redwood City,CA,94061,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
Pet Food Express,"2220 MOUNTAIN BLVD. #170, oakland-montclair",Oakland,CA,94611,,,OPEN,,2025-11-14,,First scrape 2017-05-05,False
